Child,Smile,Female,Male,PeopleNumber,Text,close_up,Indoors,Outdoors,dominantColor,LOGO,Followers at Posting,Total Interactions,Contrast,ANGRY,CALM,CONFUSED,DISGUSTED,FEAR,HAPPY,SAD,SURPRISED
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7232465,14463,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7232465,18430,HIGH,0,0,0,0,0,0,0,1
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE,grey,1,7221592,16181,HIGH,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,cyan,1,7239146,22456,HIGH,0,1,0,0,0,0,1,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7246191,15581,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7239146,16832,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7232465,15257,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7252373,21368,HIGH,0,0,0,0,0,1,0,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,grey,1,7246191,17636,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7252373,13301,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7264461,17200,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,yellow,1,7264461,20549,HIGH,0,0,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,green,1,7270400,24716,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7246191,24958,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,1,7270400,16347,HIGH,0,1,0,0,0,0,1,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7275814,20597,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7270400,17003,HIGH,0,1,0,0,0,0,0,0
TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,brown,1,7275814,18304,HIGH,0,1,0,0,0,1,0,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,grey,1,7275814,24827,HIGH,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,cyan,1,7281059,18433,HIGH,0,1,0,0,1,0,0,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,grey,1,7286860,60412,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,blue,1,7292586,17175,HIGH,0,1,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,purple,1,7297423,37832,LOW,0,0,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,grey,1,7292586,30795,LOW,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7302476,23374,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE,grey,1,7317272,18299,HIGH,0,1,0,0,0,0,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7302476,21152,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7302476,40108,LOW,0,0,0,0,1,0,0,0
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7324579,13443,HIGH,0,1,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,purple,1,7324579,15319,HIGH,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,cyan,1,7310966,19217,HIGH,0,0,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,brown,1,7328680,18891,HIGH,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,grey,1,7317272,22470,HIGH,0,0,0,0,1,0,0,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,grey,1,7336028,19754,HIGH,0,0,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,white,1,7353087,27045,LOW,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7340714,26178,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7346510,49845,HIGH,0,0,0,0,0,1,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,cyan,1,7346510,26384,LOW,0,0,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,brown,1,7328680,20783,HIGH,0,0,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,cyan,1,7359663,32259,LOW,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,blue,1,7363267,33230,HIGH,0,0,0,0,1,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,blue,1,7363267,22150,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,grey,1,7363267,28695,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,1,7379393,17880,HIGH,0,1,0,0,0,0,0,0
TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,cyan,1,7353087,18370,HIGH,0,1,1,0,0,1,0,1
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7383945,22168,HIGH,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7379393,22216,HIGH,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE,grey,1,7390899,30821,HIGH,0,0,0,0,0,0,0,1
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7396957,22954,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,cyan,1,7402046,17620,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,1,7396957,183689,HIGH,0,1,0,0,0,1,0,0
TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,cyan,1,7416790,50998,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7403039,14020,HIGH,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,brown,1,7403039,18263,LOW,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7403039,20366,HIGH,0,1,0,0,0,0,0,0
TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7403625,31795,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,cyan,1,7429518,25918,HIGH,0,0,0,0,1,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7425026,18562,HIGH,0,1,0,0,0,0,0,0
TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7429518,56752,HIGH,0,1,0,0,0,0,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,1,7435787,20172,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7425026,21980,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7438302,17051,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE,grey,1,7452737,31420,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7446300,24602,LOW,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7457487,19456,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,1,7457487,17307,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,brown,1,7468415,23418,HIGH,0,0,0,0,1,0,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7462925,64510,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,grey,1,7474634,16724,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7468415,17968,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,cyan,1,7468415,13810,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7485063,18674,HIGH,0,0,0,0,0,1,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,brown,1,7485063,9847,LOW,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,1,7501119,15623,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7479408,13758,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7490607,15199,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7496012,14890,HIGH,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,brown,1,7490607,27652,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,green,1,7496012,28573,HIGH,0,1,0,0,0,0,1,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7501119,17481,HIGH,0,0,0,0,0,0,1,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7506373,20303,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7511319,22538,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7516101,16735,HIGH,0,0,0,0,0,1,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,green,1,7501119,25393,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,green,1,7520652,18280,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7520652,20986,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7506373,16643,HIGH,0,0,0,0,0,1,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,grey,1,7530825,20463,LOW,0,0,0,0,0,0,0,0
TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,cyan,1,7525836,73259,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7530825,21957,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7545161,14429,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,red,1,7535967,16227,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,cyan,1,7540515,20640,HIGH,0,0,0,0,0,0,1,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,green,1,7554524,11113,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7554524,9948,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7550248,22987,HIGH,0,0,1,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,cyan,1,7550248,23957,HIGH,0,0,0,0,0,1,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,grey,1,7560330,13171,HIGH,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,cyan,1,7565872,10814,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7550248,13337,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,1,7565872,31448,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,cyan,1,7577298,13342,HIGH,0,0,0,0,1,0,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,grey,1,7582011,11984,HIGH,0,0,0,0,1,0,0,0
TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7572982,14926,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,cyan,1,7572982,36342,HIGH,0,1,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,cyan,1,7560330,10257,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE,cyan,1,7577298,16193,HIGH,0,1,0,0,0,0,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7591416,18843,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,green,1,7591416,22661,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7586702,26198,HIGH,0,1,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,grey,1,7595398,14977,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,grey,1,7603943,27375,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7595398,25910,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7603943,14007,HIGH,0,0,0,0,1,0,0,0
TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7607589,24121,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7607589,17835,LOW,0,0,0,0,0,0,0,0
TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7610352,40706,HIGH,0,0,0,0,0,0,0,1
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7610352,12924,HIGH,0,1,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,brown,1,7624892,29729,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7624892,33873,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7641734,19399,HIGH,0,0,0,0,0,1,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,grey,1,7624892,17240,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7631257,12732,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,1,7631257,91597,HIGH,0,1,1,0,0,1,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7631257,21252,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7637858,18067,HIGH,0,0,0,0,0,0,1,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,cyan,1,7649068,15152,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7644131,28243,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7649068,19836,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7655372,19685,HIGH,0,0,0,0,0,1,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,purple,1,7665073,21145,LOW,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,grey,1,7655372,20385,HIGH,0,0,0,0,1,0,0,0
FALSE,TRUE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,grey,1,7679501,23259,LOW,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,grey,1,7658884,39856,HIGH,0,0,0,0,0,0,1,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,grey,1,7685883,26561,LOW,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7672987,25080,HIGH,0,1,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,grey,1,7672987,18458,HIGH,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,cyan,1,7679501,18400,HIGH,0,1,0,0,0,0,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,green,1,7702680,25783,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,1,7692305,24533,HIGH,0,0,0,0,0,0,0,0
TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7708355,21147,HIGH,0,0,0,0,0,0,1,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7713596,28602,HIGH,0,0,0,0,0,1,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,grey,1,7713596,22898,HIGH,0,0,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,blue,1,7718465,18867,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7718465,21152,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7708355,24700,HIGH,0,0,0,0,0,0,1,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,purple,1,7718465,16847,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7723515,19090,HIGH,0,1,0,0,0,0,0,0
TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7723515,29166,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,cyan,1,7728655,39705,HIGH,0,1,0,0,0,0,1,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE,cyan,1,7718465,34947,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7713596,27187,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,1,7741196,23047,HIGH,1,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,blue,1,7760821,40978,HIGH,0,0,0,0,0,1,0,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,cyan,1,7773713,25163,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,green,1,7782089,28141,HIGH,0,1,0,0,0,0,0,0
TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,grey,1,7773713,41604,HIGH,0,0,0,0,1,1,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7793722,23866,HIGH,0,0,0,1,0,0,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,cyan,1,7773713,53950,HIGH,0,0,0,0,0,1,1,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,brown,1,7788732,54946,HIGH,0,0,0,0,1,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,grey,1,7814616,23416,HIGH,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,brown,1,7814616,33018,HIGH,0,1,0,0,0,0,1,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7853110,33927,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7804043,91621,HIGH,0,0,0,0,0,0,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,1,7869325,18108,HIGH,0,1,0,0,0,0,1,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,cyan,1,7804043,40519,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,7886076,26942,HIGH,0,1,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,purple,1,7899003,16855,LOW,0,0,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,purple,1,7853110,10891,LOW,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7911194,82627,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE,cyan,1,7886076,21218,HIGH,0,1,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,brown,1,7899003,48056,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7911194,56490,HIGH,0,0,0,0,0,1,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7922410,36765,HIGH,0,0,0,0,1,0,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,8028751,36928,HIGH,0,0,0,0,0,0,1,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,7922410,44851,HIGH,0,0,0,0,0,0,1,0
FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,purple,1,7922410,10419,LOW,0,0,0,0,0,0,0,0
FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,7960454,26032,HIGH,0,1,0,0,0,0,0,0
TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,1,8052966,56757,HIGH,0,1,0,0,0,1,0,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,grey,1,8052966,22513,HIGH,0,0,0,0,0,0,0,0
FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,cyan,1,8052966,21262,HIGH,0,0,0,0,0,0,0,0
FALSE,TRUE,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,cyan,1,8090907,17781,HIGH,0,0,0,0,0,1,0,0
TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,brown,1,8217857,60960,HIGH,0,0,0,0,0,0,0,0
TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,TRUE,brown,1,8104951,19552,HIGH,0,1,0,0,0,1,1,0
