image_id,Child,Smile,Female,Male,PeopleNumber,Text,close_up,Indoors,Outdoors,dominantColor,Page Name,User Name,Facebook Id,Page Category,LOGO,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Contrast,ANGRY,CALM,CONFUSED,DISGUSTED,FEAR,HAPPY,SAD,SURPRISED
1.02E+16,0,1,1,0,1,1,0,0,0,brown,Feed the Children,feedthechildren,21455818797,NON_PROFIT,1,US,We believe in a world where no child goes to bed hungry. ,04-08-08 19:25,146495,145898,2020-11-27 19:18:04 EST,27-11-20 0:00,19:18:04,Photo,239,169,13,32,14,0,0,0,0,11,,-,0,0,0,,https://www.facebook.com/21455818797/posts/10158722946198798,"“Thank you so much to Power Crunch and yes, for healthy, nutritious snacks. We need them. Our kids need them. A lot of times they depend on them and so do we.” Tanya McCurtain, a teacher at John Glenn in Oklahoma City. Thank you to Power Crunch for their amazing donation of 20,000 of their new line of Power Crunch “Kids” Protein Bars to stock our OKC Teacher Store. Teachers and students rely on healthy snacks to help them concentrate and get them through their day, and with only 4g of sugar, parents can be sure their children are getting the nutrients they need and not the sugar they don’t. #ThankYou",https://www.facebook.com/feedthechildren/photos/a.378975073797/10158722946013798/?type=3,,,Photos from Feed the Children's post,,,,,1.2,HIGH,0,0,0,0,0,0,0,1
1.02E+16,0,1,1,0,1,0,0,0,0,grey,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11009873,27209969,2020-09-25 12:01:15 EDT,25-09-20 0:00,12:01:15,Photo,10732,9695,251,335,336,10,9,6,2,88,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158723917424002,"“I have always been an environmentalist at heart,” says Mitzi Jonelle Tan, a climate and FridaysforFuture activist from the Philippines. ⠀ ⠀ “During this COVID-19 pandemic, I will admit that it has been a bit difficult to continue our activism because of feelings of despair and hopelessness. However, seeing how the climate crisis adds a burden to the already difficult lives of the Filipino people due to our socio-economic problems, that pushes me forward.” ⠀ ⠀ “I always remind myself that we are not fighting this fight alone, we are doing it with the masses. When you remember that the reason you’re doing all this is for the people, it replenishes your fighting spirit like no other.” Voices of Youth",https://www.facebook.com/unicef/photos/a.10150563250124002/10158723917424002/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Funicef%2525252525252525252Fphotos%2525252525252525252Fa.10150563250124002%2525252525252525252F10158723917424002%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,,Timeline Photos,,,,,-1.14,HIGH,0,0,0,0,0,0,0,0
1.02E+16,1,1,1,0,1,0,0,0,0,brown,Feed the Children,feedthechildren,21455818797,NON_PROFIT,1,US,We believe in a world where no child goes to bed hungry. ,04-08-08 19:25,146555,145957,2020-11-28 16:16:02 EST,28-11-20 0:00,16:16:02,Photo,209,134,12,40,9,0,0,0,0,14,,-,0,0,0,,https://www.facebook.com/21455818797/posts/10158724850858798,"Help us create a hunger-free 🍽️ holiday season for children, and let's #FilltheTrucks 🚚 these #NoHungerHolidays. Donate now every $1 supplements up to 6 meals: https://bit.ly/3oZTOsz:=:https://secure.feedthechildren.org/site/Donation2?3822.donation=form1&df_id=3822&s_src=facebook&s_subsrc=no-hunger-holidays-1for6&utm_campaign=no-hunger-holidays&utm_source=facebook&utm_medium=social&utm_content=nhh2020-1for6 #NoHungerHolidays #ShareYourGood",https://www.facebook.com/feedthechildren/photos/a.378975073797/10158724850858798/?type=3,,YOUR $1 SUPPLEMENTS UP TO 6 MEALS NO HUNGER HOLIDAYS FEED THE CHiLDREN,Timeline Photos,,,,,1.05,HIGH,0,0,0,0,0,1,0,0
1.02E+16,1,1,1,1,2,0,0,0,1,brown,Make-A-Wish America,makeawish,13793312555,CHARITY_ORGANIZATION,0,US,"Together, we create life-changing wishes for children with critical illnesses.",20-05-08 22:07,888080,865099,2020-12-15 18:11:54 EST,15-12-20 0:00,18:11:54,Photo,281,168,14,10,68,0,0,0,0,21,,-,0,0,0,,https://www.facebook.com/13793312555/posts/10158799048822556,"With help from our friends at Subaru of America, Inc. and Make-A-Wish New Jersey Antonio's wish to have a virtual shopping spree was granted as part of the annual Subaru #ShareTheLove Event. Antonio was diagnosed with cancer in April, but has remained positive throughout treatment. For Antonio and his family, a wish-come-1 has brought joy during a difficult time. 💙 You can help bring joy to a child, like Antonio, by purchasing or leasing a new Subaru through January 4th. $250 will be donated to your choice of participating charities, including Make-A-Wish. Learn more: wish.org/subaru:=:https://wish.org/subaru",https://www.facebook.com/wishnj/photos/a.146531093444/10158724960003445/?type=3,,,Make-A-Wish New Jersey,"Earlier today, our friends at Subaru of America, Inc. escorted by Camden County Police Department safely delivered the wish of eight-year-old Antonio from Camden, New Jersey. Antonio’s heartfelt wish came as a complete surprise today – a fleet of over a dozen Subaru vehicles from Subaru of America, Lester Glenn Subaru of Toms River and Subaru of Cherry Hill, led by the Camden County Police Department escort, drove past his home, each car carrying gifts that Antonio wished for during his virtual shopping spree just a few weeks prior. 
 
Antonio has struggled with his cancer diagnosis, news that devastated him and his family in April. He doesn’t fully understand his illness, but he has faced his challenges with a positive attitude and a smile, even when he must stay overnight at the hospital. For Antonio and his family, a wish-come-1 brings joy during a difficult time.
 
Antonio’s wish was granted thanks to the support of Subaru and the annual Share The Love Event. Since becoming a national charity partner beneficiary in 2011, Make-A-Wish America has received a total of more than $23 million in donations through the Subaru Share the Love Event. These funds have allowed more than 2,500 children nationwide to experience the power of a wish. Today, one more child was added to that number, as Antonio joined the Make-A-Wish family.
 
Check back soon for more on Antonio’s wish! 🌟 #WishGranted",,,,-1.21,HIGH,0,1,0,0,0,0,0,0
1.02E+16,0,1,1,0,2,0,0,0,0,brown,Children International,children,70795936969,CHARITY_ORGANIZATION,1,US,"Our vision: We aim to create a world without poverty where every child, family and community is connected, productive & thriving. ",03-03-09 15:01,139514,141031,2021-01-25 10:15:11 EST,25-01-21 0:00,10:15:11,Photo,187,140,14,5,20,0,0,1,0,7,,-,0,0,0,,https://www.facebook.com/70795936969/posts/10158725151661970,"In Zambia, primary and secondary schools are currently operating normally, but community centers are currently only open to staff who are helping programs remain virtual. Ackson, Erasmus & Micheal in our Lusaka tutoring program are staying engaged in school at home with the books our volunteers delivered. Because of you, we're continuing to #multiplygood!",https://www.facebook.com/children/photos/a.117949476969/10158725151661970/?type=3,,,Timeline Photos,,,,,-1.17,HIGH,0,0,0,0,0,1,0,0
1.02E+16,0,1,1,1,2,0,0,0,0,grey,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11013155,27215823,2020-09-26 04:30:10 EDT,26-09-20 0:00,4:30:10,Photo,25147,18552,502,1535,4144,46,63,10,11,284,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158725617819002,"""Let’s reimagine our world... It might feel like it’s always night and it will always be dark. But the night is always the darkest before the first light of dawn.” RM⁣⁣⁣⁣ ⁣⁣⁣⁣ BTS delivered a moving speech this week at the UN General Assembly. The band reflected on the loneliness and frustration they have felt during the COVID-19 pandemic, and how they have supported each other during this difficult time.⁣⁣⁣⁣",https://www.facebook.com/unicef/photos/a.10150563250124002/10158725617819002/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Funicef%2525252525252525252Fphotos%2525252525252525252Fa.10150563250124002%2525252525252525252F10158725617819002%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,Big Hit Entertainment,Timeline Photos,,,,,2.06,HIGH,0,1,0,0,0,1,0,0
1.02E+16,1,1,1,0,1,0,0,0,0,cyan,Make-A-Wish America,makeawish,13793312555,CHARITY_ORGANIZATION,0,US,"Together, we create life-changing wishes for children with critical illnesses.",20-05-08 22:07,888097,863627,2020-11-12 15:48:06 EST,12-11-20 0:00,15:48:06,Photo,529,322,17,22,102,0,0,0,0,66,,-,0,0,0,,https://www.facebook.com/13793312555/posts/10158726056212556,"Wishes are far more than gifts or singular moments. Wishes give kids courage, hope and a piece of their childhood back. This holiday season, we’re celebrating everything that wishes mean for kids like Jaxon, who received a wheelchair accessible deck for his wish –giving him the freedom to play in his backyard. There are families in your community who need the hope of a wish this holiday season, give now at a.wish.org/holiday:=:https://secure2.wish.org/site/SPageServer?pagename=donate_today&chid=100-000.",https://www.facebook.com/makeawish/photos/a.133628782555/10158726056212556/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fmakeawish%2Fphotos%2Fa.133628782555%2F10158726056212556%2F%3Ftype%3D3,"Wishes mean freedom. Give now at WISH.ORG Columbi Ake I wish to play in my backyard Jaxon, 6 nervous system disorder ROLH Make- A-Wish.",Timeline Photos,,,,,1.56,HIGH,0,1,0,0,0,0,0,0
1.02E+16,0,1,1,0,1,0,0,0,0,cyan,Save the Children US,savethechildren,8047221596,CHARITY_ORGANIZATION,1,US,Save the Children is an international humanitarian organization that has been protecting children around the world for more than 100 years. Sign up for our newsletter: http://ow.ly/zLnb30lBtl8,25-01-08 19:38,1885124,1913530,2020-10-17 10:05:03 EDT,17-10-20 0:00,10:05:03,Photo,210,144,13,31,11,1,0,2,0,8,,-,0,0,0,,https://www.facebook.com/8047221596/posts/10158726068546597,"Since the start of the COVID-19 pandemic, an additional 150 million children have been plunged into poverty. For too many kids this means they are experiencing worse health, struggle to access education, and much more likely to be involved in child labor. We can't turn our backs on the worlds most vulnerable, urgent action is needed to respond to current health crisis and break the cycle of poverty. #EndPoverty http://ow.ly/GRDd50BUjlr:=:https://support.savethechildren.org/site/Donation2?df_id=4008&4008.donation=form1&cid=Social_Network:Facebook:Health_Coronavirus:Scus_1x_Post1:101720",https://www.facebook.com/savethechildren/photos/a.165838531596/10158726068546597/?type=3,,,Timeline Photos,,,,,-1.67,HIGH,0,0,0,0,0,0,1,0
1.02E+16,0,0,0,0,0,1,0,0,0,purple,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11013155,27215823,2020-09-26 12:05:12 EDT,26-09-20 0:00,12:05:12,Photo,12014,8647,289,1379,1539,9,9,2,3,137,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158726465294002,"All around the world, girls are taking charge. Let’s continue breaking the barriers girls face around the world as we reimagine an equal world for every child. Voices of Youth",https://www.facebook.com/unicef/photos/a.10150563250124002/10158726465294002/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Funicef%2525252525252525252Fphotos%2525252525252525252Fa.10150563250124002%2525252525252525252F10158726465294002%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,"Let girls learn, teach and, even more importantly, LEAD, to change the future of your country. Jonas, I7, Austria",Timeline Photos,,,,,-1.02,LOW,0,0,0,0,0,0,0,0
1.02E+16,1,1,1,0,1,1,0,0,0,grey,Feed the Children,feedthechildren,21455818797,NON_PROFIT,1,US,We believe in a world where no child goes to bed hungry. ,04-08-08 19:25,146621,146021,2020-11-29 15:54:01 EST,29-11-20 0:00,15:54:01,Photo,316,260,11,8,24,0,0,1,0,12,,-,0,0,0,,https://www.facebook.com/21455818797/posts/10158727043923798,"We are proud to be 20-year partners with Ghirardelli Chocolate Company. In 2020, they have shared their good by providing over 1.2 million pounds of product to families devastated by wildfires, hurricanes and coronavirus. Ghirardelli is lifting spirits and makes life a bite better during the hardest of times. Thank you to Ghirardelli for your incredible partnership and kindness. #ShareYourGood #aBiteBetter",https://www.facebook.com/feedthechildren/photos/a.378975073797/10158727043923798/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Ffeedthechildren%2525252525252525252Fphotos%2525252525252525252Fa.378975073797%2525252525252525252F10158727043923798%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,,Timeline Photos,,,,,1.59,HIGH,0,0,0,0,0,1,0,0
1.02E+16,1,1,1,0,1,0,0,0,0,brown,Feed the Children,feedthechildren,21455818797,NON_PROFIT,1,US,We believe in a world where no child goes to bed hungry. ,04-08-08 19:25,146699,146103,2020-11-29 21:34:00 EST,29-11-20 0:00,21:34:00,Photo,315,194,11,30,6,0,0,52,2,20,,-,0,0,0,,https://www.facebook.com/21455818797/posts/10158727628643798,"Due to the economic downturn caused by the COVID-19 pandemic, it is estimated 1 in 4 children are food insecure. You can help provide hope this holiday season for struggling families around the world, donate now and your gift goes 7x farther: https://bit.ly/3enpp2F:=:https://secure.feedthechildren.org/site/Donation2?3821.donation=form1&df_id=3821&s_src=facebook&s_subsrc=no-hunger-holidays-7x&utm_campaign=no-hunger-holidays&utm_source=facebook&utm_medium=social&utm_content=nhh2020-7x #NoHungerHolidays #ShareYourGood",https://www.facebook.com/feedthechildren/photos/a.378975073797/10158727628643798/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Ffeedthechildren%2525252525252525252Fphotos%2525252525252525252Fa.378975073797%2525252525252525252F10158727628643798%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,1 in 4 Children Are Hungry NO HUNGER HOLIDAYS FEED THE CHiLDREN,Timeline Photos,,,,,1.58,HIGH,0,1,0,0,0,0,0,0
1.02E+16,1,1,1,1,2,0,0,0,0,cyan,Make-A-Wish America,makeawish,13793312555,CHARITY_ORGANIZATION,0,US,"Together, we create life-changing wishes for children with critical illnesses.",20-05-08 22:07,888146,863717,2020-11-13 13:14:09 EST,13-11-20 0:00,13:14:09,Photo,230,162,5,9,45,2,0,0,0,7,,-,0,0,0,,https://www.facebook.com/13793312555/posts/10158727990727556,"Subaru of America, Inc. donated a record $3.6 million to Make-A-Wish last year thanks to the generous support from their annual Subaru Share the Love Event. Wow! We’re gearing up for another year of sharing the love with our friends at Subaru and we hope you’ll join us! Are you ready to share the love? Stay tuned for final details. wish.org/subaru:=:https://wish.org/subaru 📸: Wish kid Zayden whose wish was granted in 2017. Make-A-Wish Georgia",https://www.facebook.com/makeawish/photos/a.133628782555/10158727990727556/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Fmakeawish%252Fphotos%252Fa.133628782555%252F10158727990727556%252F%253Ftype%253D3,,Timeline Photos,,,,,-1.48,HIGH,0,1,0,0,0,1,0,0
1.02E+16,0,0,0,0,0,1,0,0,0,green,Make-A-Wish America,makeawish,13793312555,CHARITY_ORGANIZATION,0,US,"Together, we create life-changing wishes for children with critical illnesses.",20-05-08 22:07,888146,863717,2020-11-13 18:49:03 EST,13-11-20 0:00,18:49:03,Photo,368,238,4,58,61,0,0,0,0,7,,-,0,0,0,,https://www.facebook.com/13793312555/posts/10158728665117556,"Today is #WorldKindnessDay, and what better way to spread kindness than by helping grant a life-changing wish to a child battling a critical illness? With the purchase of each Make-A-Wish GiftCards.com Giving Good Card, a donation of 3% of the card’s value will help shine a light of hope on wish kids. Learn more at giftcards.com/giving-good:=:https://www.giftcards.com/giving-good. #GivingGood",https://www.facebook.com/makeawish/photos/a.133628782555/10158728665117556/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fmakeawish%2Fphotos%2Fa.133628782555%2F10158728665117556%2F%3Ftype%3D3,$25-$500 GIFT CARD GIVING GOOD CARDS OnlineeGiftredemption required prio touse. EVERY CARD GIVES BACK 3% 3% OF THIS GIVING GOOD CARD PURCHASE IS DONATED TO: Make- Make-A-Wish REDEEM ONLINE TO SHOP AT ONE OR MORE OF THESE BRANDS: macys GameStop MAGGIANO'S LITTLE ITALY® claire's petco BULD-A-BER WORKSHOP TOPGOLF UNDER ARMOUR.,Timeline Photos,,,,,1.08,HIGH,0,0,0,0,0,0,0,0
1.02E+16,1,1,1,1,2,0,0,0,0,grey,Save the Children US,savethechildren,8047221596,CHARITY_ORGANIZATION,1,US,Save the Children is an international humanitarian organization that has been protecting children around the world for more than 100 years. Sign up for our newsletter: http://ow.ly/zLnb30lBtl8,25-01-08 19:38,1885107,1913929,2020-10-18 13:01:02 EDT,18-10-20 0:00,13:01:02,Photo,441,318,18,31,38,0,0,7,0,29,,-,0,0,0,,https://www.facebook.com/8047221596/posts/10158728988396597,"The worst wildfire season in California history has hit Indigenous communities the hardest. ⁠ Thanks to our supporters and Trustee Jennifer Garner, we provided families from the Mono Tribal land with learning kits, art supplies, teddy bears and other critical supplies to get through these difficult times. ⁠⁠ ⁠ But, families impacted by the wildfires still need your help. Donate here 👉 http://ow.ly/JAiH50BVBl6:=:https://support.savethechildren.org/site/Donation2?df_id=4550&4550.donation=form1&cid=Social_Network:Facebook:Emer_Wildfires_US:Scus_1x_Post1:10182020",https://www.facebook.com/savethechildren/photos/a.165838531596/10158728988236597/?type=3,,,Photos from Save the Children US's post,,,,,1.26,HIGH,0,0,0,0,1,0,1,0
1.02E+16,0,0,0,0,0,1,0,0,0,yellow,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11013616,27218696,2020-09-27 12:01:36 EDT,27-09-20 0:00,12:01:36,Photo,11565,8632,144,1043,1584,9,4,3,4,142,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158729499674002,"Be brave 💙 Monday motivation from Voices of Youth - our community by youth, for youth.",https://www.facebook.com/unicef/photos/a.10150563250124002/10158729499674002/?type=3,,"It takes a lot of courage to be kind Aida, 25, Mexico",Timeline Photos,,,,,-1.06,LOW,0,0,0,0,0,0,0,0
1.02E+16,0,1,1,0,1,0,0,0,0,brown,Feed the Children,feedthechildren,21455818797,NON_PROFIT,1,US,We believe in a world where no child goes to bed hungry. ,04-08-08 19:25,146722,146126,2020-12-01 09:16:03 EST,01-12-20 0:00,9:16:03,Photo,685,450,25,65,18,2,0,68,1,56,,-,0,0,0,,https://www.facebook.com/21455818797/posts/10158730610678798,It's estimated 1 in 4 children are struggling with hunger due to the hunger crisis increased by COVID-19. You can provide hope this #GivingTuesday and provide joy and #NoHungerHolidays for struggling families this season of giving and kindness. Donate now: https://bit.ly/3lJPrjp:=:https://secure.feedthechildren.org/site/Donation2?1843.donation=form1&df_id=1843&mfc_pref=T&s_src=facebook&s_subsrc=giving-tuesday-fb&utm_campaign=giving-tuesday&utm_source=facebook&utm_medium=social&utm_content=giving-tuesday-fb,https://www.facebook.com/feedthechildren/photos/a.378975073797/10158730610678798/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Ffeedthechildren%2525252525252525252Fphotos%2525252525252525252Fa.378975073797%2525252525252525252F10158730610678798%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,GIVINGTUESDAY YOU CAN PROVIDE HOPE THIS HOLIDAY SEASON NO HUNGER HOLIDAYS FEED THE CHiLDREN,Timeline Photos,,,,,3.44,HIGH,0,0,0,0,0,0,0,0
1.02E+16,1,1,1,0,1,1,0,0,1,grey,UNICEF,unicef,68793499001,NON_PROFIT,1,US,"UNICEF saves children’s lives, defends their rights, and helps them fulfill their potential. We never give up. ",20-03-09 21:28,11014160,27221894,2020-09-28 00:15:02 EDT,28-09-20 0:00,0:15:02,Photo,32658,27033,612,1419,3094,37,28,7,6,422,,-,0,0,0,,https://www.facebook.com/68793499001/posts/10158730983074002,"A big thank you to teachers for keeping children learning before, during and after #COVID19 school closures. To reach every child with quality education, we must support our teachers. 👩‍🏫👨‍🏫🍎 UNICEF Nigeria #ThankYouTeacher",https://www.facebook.com/unicef/photos/a.10150563250124002/10158730983074002/?type=3,,My Teacher is Super hero a MAKE YOUR UWe,Timeline Photos,,,,,2.67,HIGH,0,0,0,0,0,1,0,0
1.02E+16,0,1,1,0,1,0,0,0,0,grey,Save the Children US,savethechildren,8047221596,CHARITY_ORGANIZATION,1,US,Save the Children is an international humanitarian organization that has been protecting children around the world for more than 100 years. Sign up for our newsletter: http://ow.ly/zLnb30lBtl8,25-01-08 19:38,1885061,1914207,2020-10-19 12:25:26 EDT,19-10-20 0:00,12:25:26,Photo,243,190,12,17,14,0,0,2,0,8,,-,0,0,0,,https://www.facebook.com/8047221596/posts/10158731194521597,"15-year-old Dayana from El Salvador lives in a small house with her mother, siblings and her dog, Princess. She tells us that since the start of the coronavirus pandemic her life has become more difficult. Dayana’s mother lost her job and now struggles to ensure her family has food to eat and worries she can no longer afford enough for a wifi connection so that her children can continue learning from home. The virus threatens kid's access to food, education and protection—help #ProtectAGeneration of children from the devastating impacts of COVID-19: http://ow.ly/HR0C50BWx1F:=:https://support.savethechildren.org/site/Donation2?df_id=4008&4008.donation=form1&cid=Social_Network:Facebook:Health_Coronavirus:Scus_1x_Post1:101920",https://www.facebook.com/savethechildren/photos/a.165838531596/10158731191001597/?type=3,,,Photos from Save the Children US's post,,,,,-1.44,HIGH,0,0,0,0,1,0,0,0
