image_id,Child,Smile,Emotions,Female,Male,PeopleNumber
3086990618004259.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3087339437969377.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
3087410561295598.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
3092017537501567.jpg,TRUE,TRUE,['SURPRISED'],TRUE,TRUE,2
3098326746913020.jpg,FALSE,TRUE,['SAD'],FALSE,TRUE,1
3105982262771761.jpg,TRUE,TRUE,['SURPRISED'],TRUE,FALSE,2
3105996159437038.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3111958458840808.jpg,TRUE,TRUE,"['HAPPY', 'ANGRY', 'SAD']",TRUE,TRUE,2
3115074848529169.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
3127161823987138.jpg,TRUE,TRUE,[],TRUE,FALSE,1
3127264817310172.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,2
3127353843967936.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
3139012796199410.jpg,TRUE,TRUE,"['CALM', 'CONFUSED']",TRUE,TRUE,2
3143300619103961.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3146470662126887.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3147928141910506.jpg,FALSE,TRUE,[],TRUE,FALSE,1
3152330888136898.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
3152829368087050.jpg,FALSE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
3165749760127450.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3166778076692179.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3167976749905645.jpg,TRUE,TRUE,"['HAPPY', 'SAD']",TRUE,FALSE,2
3170473666322620.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3172879266139880.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3173866932649960.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
3179932812043372.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
3188515701185083.jpg,TRUE,TRUE,['CALM'],FALSE,TRUE,2
3188555841181069.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD', 'FEAR']",TRUE,TRUE,2
3210662368970416.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3222745157762137.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
3230298897005281.jpg,FALSE,TRUE,['FEAR'],FALSE,TRUE,1
3231742540195732.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,1
3240574762645843.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
3251421308237776.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
3253456751357644.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,1
3264265610276758.jpg,FALSE,TRUE,[],FALSE,TRUE,1
3264423776927608.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,1
3264685213568131.jpg,FALSE,TRUE,"['HAPPY', 'CALM', 'CONFUSED']",TRUE,TRUE,2
3268179076616114.jpg,FALSE,TRUE,[],TRUE,FALSE,1
3296935513676434.jpg,TRUE,TRUE,['HAPPY'],FALSE,TRUE,2
330325468684696.png,FALSE,TRUE,['FEAR'],FALSE,TRUE,1
3304642346239084.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD']",TRUE,TRUE,2
3309026339134018.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,2
3318239844879334.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD']",TRUE,TRUE,2
332325768345754.jpg,FALSE,TRUE,['SAD'],FALSE,TRUE,2
3323437384359580.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,2
3326643587372293.jpg,TRUE,TRUE,[],TRUE,FALSE,2
3330714553631863.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,FALSE,2
3338782699491715.jpg,TRUE,TRUE,"['CALM', 'SAD']",TRUE,FALSE,2
3338833262819992.jpg,TRUE,TRUE,"['DISGUSTED', 'CALM']",TRUE,TRUE,2
3338850919484893.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
3338914532811865.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
3338929569477028.jpg,TRUE,TRUE,"['DISGUSTED', 'CALM']",TRUE,TRUE,2
3338936952809623.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
3347175408652444.jpg,TRUE,TRUE,"['HAPPY', 'ANGRY', 'CALM', 'FEAR']",TRUE,TRUE,2
3358342560869062.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
3358392667530718.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3377406925629292.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
3384594404905534.jpg,FALSE,TRUE,[],TRUE,FALSE,2
3388295567873761.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
3395518073818177.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
3395534973816487.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3395639530467688.jpg,TRUE,TRUE,"['HAPPY', 'CONFUSED']",TRUE,TRUE,2
3413371488694492.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3414747255228592.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,2
3414813281888656.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,FALSE,2
3418799038151737.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,2
3422857621084222.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
3434528043250513.jpg,TRUE,TRUE,['SAD'],TRUE,FALSE,2
3434551719914812.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
3454295821273735.jpg,FALSE,TRUE,['FEAR'],TRUE,FALSE,1
3456348944401756.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
3472895392747111.jpg,TRUE,TRUE,['HAPPY'],FALSE,TRUE,1
3473900839313233.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,2
3479662745398699.jpg,FALSE,TRUE,['FEAR'],TRUE,FALSE,1
3486264594743524.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3491270914242892.png,FALSE,TRUE,[],FALSE,TRUE,1
3491286300908020.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
3494306823934291.jpg,FALSE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
3508694205875927.png,FALSE,FALSE,[],FALSE,FALSE,0
3508790859157564.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
3508818412488142.jpg,TRUE,TRUE,['HAPPY'],FALSE,TRUE,1
3508946185808698.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3519058214797495.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3526600887376561.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
3527195857317064.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
3527318443971472.jpg,FALSE,TRUE,['FEAR'],FALSE,TRUE,1
3530079800362003.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,FALSE,2
3560357204000929.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3564641526905830.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
3564665300236786.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
3578363735533609.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3595998787103437.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
3616704768366172.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",FALSE,TRUE,2
3618357531534229.jpg,TRUE,TRUE,"['HAPPY', 'SAD']",TRUE,TRUE,2
3618449204858395.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SURPRISED']",TRUE,TRUE,2
3618662144837101.jpg,TRUE,TRUE,"['HAPPY', 'SAD']",TRUE,TRUE,2
3618725444830771.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
3618737848162864.jpg,TRUE,TRUE,['HAPPY'],FALSE,TRUE,1
3624704420894530.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
3631234473574858.jpg,TRUE,TRUE,[],TRUE,FALSE,1
3645345258835456.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD']",TRUE,TRUE,2
3686935074675830.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",FALSE,TRUE,2
3687813824588599.jpg,TRUE,TRUE,['FEAR'],TRUE,FALSE,2
3690637330972915.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD']",TRUE,TRUE,2
3694545470582101.jpg,TRUE,TRUE,['CALM'],FALSE,TRUE,2
3699851110051537.jpg,FALSE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
3702644623091605.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
3704011602968821.jpg,TRUE,TRUE,"['FEAR', 'CALM', 'SAD']",TRUE,TRUE,2
3716198988416189.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3723738017662846.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
3748503868519594.png,FALSE,FALSE,[],FALSE,FALSE,0
3748520928517888.png,FALSE,FALSE,[],FALSE,FALSE,0
3748526108517370.png,FALSE,FALSE,[],FALSE,FALSE,0
3748694535167194.png,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
3748699405166707.png,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
3748705318499449.png,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
3751582434878404.png,FALSE,FALSE,[],FALSE,FALSE,0
3751683964868251.png,FALSE,FALSE,[],FALSE,FALSE,0
3751686864867961.png,FALSE,FALSE,[],FALSE,FALSE,0
3751690054867642.png,FALSE,TRUE,[],FALSE,TRUE,1
3751696651533649.png,FALSE,TRUE,[],FALSE,TRUE,1
3751698988200082.png,FALSE,TRUE,[],FALSE,TRUE,1
3752333458133229.jpg,TRUE,TRUE,"['FEAR', 'CALM']",TRUE,TRUE,2
3754698527900128.png,FALSE,FALSE,[],FALSE,FALSE,0
3754708811232433.png,FALSE,FALSE,[],FALSE,FALSE,0
3754711234565524.png,FALSE,FALSE,[],FALSE,FALSE,0
3754719647898016.png,FALSE,FALSE,[],FALSE,FALSE,0
3754721894564458.png,FALSE,FALSE,[],FALSE,FALSE,0
3754723884564259.png,FALSE,FALSE,[],FALSE,FALSE,0
3758678004168847.png,FALSE,FALSE,[],FALSE,FALSE,0
3758689554167692.png,FALSE,FALSE,[],FALSE,FALSE,0
3758692504167397.png,FALSE,FALSE,[],FALSE,FALSE,0
3758703267499654.png,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3758718027498178.png,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3758720317497949.png,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3761282747241706.png,FALSE,FALSE,[],FALSE,FALSE,0
3761291143907533.png,FALSE,FALSE,[],FALSE,FALSE,0
3761292643907383.png,FALSE,FALSE,[],FALSE,FALSE,0
3761296657240315.png,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3761308417239139.png,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3761310660572248.png,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
3761899727180008.png,FALSE,FALSE,[],FALSE,FALSE,0
3761915723845075.png,FALSE,FALSE,[],FALSE,FALSE,0
3761923757177605.png,FALSE,FALSE,[],FALSE,FALSE,0
3761930413843606.png,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
3761945903842057.png,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
3761947787175202.png,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
3782081518552630.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3782680201763617.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,2
3785027994858613.jpg,TRUE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
3793692820658797.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
3812955212069449.png,TRUE,TRUE,['HAPPY'],FALSE,TRUE,1
3814341698593909.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,2
3815033498533297.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
3815231115175192.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
3817139621647450.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3817320668301631.png,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
3817939744909339.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD']",TRUE,TRUE,2
3817944398242207.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD']",TRUE,TRUE,2
3817947078241939.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD']",TRUE,TRUE,2
3818005551569425.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD']",TRUE,TRUE,2
3818543408177296.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
3820526587983988.jpg,TRUE,TRUE,"['FEAR', 'HAPPY', 'CALM', 'CONFUSED', 'SURPRISED']",TRUE,TRUE,2
3820529787983668.jpg,TRUE,TRUE,"['FEAR', 'HAPPY', 'CALM', 'CONFUSED', 'SURPRISED']",TRUE,TRUE,2
3820531827983464.jpg,TRUE,TRUE,"['FEAR', 'HAPPY', 'CALM', 'CONFUSED', 'SURPRISED']",TRUE,TRUE,2
3821442871220683.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,FALSE,2
3824826940887286.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,2
3824832057553441.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,2
3824836574219656.jpg,FALSE,TRUE,"['CALM', 'SAD']",TRUE,FALSE,2
3824855877551059.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
3824858277550819.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
3824860040883976.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
3832430216793625.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
3832443973458916.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
3832448060125174.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
3832783230086647.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,2
3841496789211733.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3845942218770748.jpg,TRUE,TRUE,['HAPPY'],FALSE,TRUE,1
3847297125298366.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
3859560210738724.jpg,FALSE,TRUE,['SAD'],FALSE,TRUE,2
3862969020397843.jpg,FALSE,TRUE,['SAD'],TRUE,FALSE,2
3868409073187171.jpg,FALSE,TRUE,"['CALM', 'SAD']",TRUE,FALSE,2
3871968076173172.jpg,FALSE,TRUE,"['HAPPY', 'CALM', 'CONFUSED']",TRUE,TRUE,2
3876771735692806.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3877430455626934.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
3877884635572948.jpg,TRUE,TRUE,[],TRUE,FALSE,1
3879466665423313.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'FEAR']",TRUE,TRUE,2
3879613972075249.png,FALSE,FALSE,[],FALSE,FALSE,0
3883879271640151.jpg,FALSE,TRUE,['HAPPY'],TRUE,TRUE,2
3893803550656291.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'FEAR']",TRUE,TRUE,2
3902853956409349.png,FALSE,FALSE,[],FALSE,FALSE,0
3912619508766127.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3915037371866242.jpg,TRUE,TRUE,['HAPPY'],TRUE,FALSE,1
3925520977475980.jpg,FALSE,TRUE,[],FALSE,TRUE,2
3937580379644412.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
3945394602163852.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
3945403248829654.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
3945423982160914.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
3951917901502954.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3967750039919740.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3970374213002101.png,FALSE,FALSE,[],FALSE,FALSE,0
3977005092327568.jpg,TRUE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
3986508311385814.jpg,FALSE,TRUE,"['HAPPY', 'SAD']",TRUE,TRUE,2
3986520931384552.jpg,FALSE,TRUE,"['HAPPY', 'SAD']",TRUE,TRUE,2
3991004587594285.jpg,FALSE,FALSE,[],FALSE,FALSE,0
3996526260375451.jpg,TRUE,TRUE,['SURPRISED'],TRUE,FALSE,1
4003849052984513.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SURPRISED']",TRUE,TRUE,2
4013118685386433.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
4013573855337358.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4020085218019555.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
4024253720936038.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
4027361907300454.jpg,TRUE,TRUE,['CALM'],FALSE,TRUE,1
4027406130629365.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
4027483063955005.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",FALSE,TRUE,2
4033785339990884.png,FALSE,FALSE,[],FALSE,FALSE,0
4036592769702133.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4042678365760240.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4043398289008631.jpg,FALSE,TRUE,['FEAR'],TRUE,FALSE,2
4045984202096323.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
4049422818419128.jpg,FALSE,TRUE,['ANGRY'],FALSE,TRUE,1
4054408284595816.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
4059134434114633.jpg,FALSE,TRUE,"['CALM', 'CONFUSED']",TRUE,FALSE,2
4062035020491241.jpg,FALSE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
4066701526699825.jpg,FALSE,TRUE,[],FALSE,TRUE,2
4067796216581788.jpg,FALSE,TRUE,['SAD'],FALSE,TRUE,1
4079420788756222.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD', 'FEAR']",TRUE,TRUE,2
4081792595182150.jpg,FALSE,TRUE,[],TRUE,TRUE,2
4082508401780794.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
4084893368205406.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
4087949551233121.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,1
4091198324241577.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4096155747095536.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4100725716622171.jpg,TRUE,TRUE,[],TRUE,FALSE,1
4109010065793736.jpg,FALSE,TRUE,['SAD'],TRUE,FALSE,1
4114913948530933.jpg,FALSE,TRUE,"['FEAR', 'CALM']",TRUE,TRUE,2
4118968521468115.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,FALSE,2
4121074164587326.jpg,FALSE,TRUE,[],TRUE,TRUE,2
4121108241254143.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD']",TRUE,TRUE,2
4123847550976654.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4126339084060834.jpg,FALSE,TRUE,[],TRUE,TRUE,2
4130024973692245.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
4132539610107448.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
4141642372530505.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
4144231805604895.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4147226588638750.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4150441618317247.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4152894351405307.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,2
4161813500513392.jpg,FALSE,TRUE,['SAD'],TRUE,FALSE,2
4164777910216951.jpg,FALSE,TRUE,"['FEAR', 'ANGRY', 'CALM', 'SAD']",TRUE,TRUE,2
4170577586303650.png,FALSE,TRUE,['CALM'],TRUE,FALSE,1
4172116622819971.jpg,FALSE,TRUE,[],FALSE,TRUE,1
4173720702656005.jpg,FALSE,TRUE,[],FALSE,TRUE,1
4174055212668424.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD']",TRUE,TRUE,2
4182904028404339.jpg,FALSE,TRUE,[],TRUE,FALSE,1
4185607214800687.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,2
4186635381368361.png,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
4188636664497742.jpg,FALSE,TRUE,[],TRUE,TRUE,2
4191498300878245.jpg,FALSE,TRUE,[],FALSE,TRUE,2
4194208373940571.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4207556985939043.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
4210740298954045.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4213530422008366.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4219642548063820.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
4225869330820345.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4227722803922461.jpg,FALSE,TRUE,['SAD'],FALSE,TRUE,1
4228438293854470.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
4233075463387195.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4234812023227349.jpg,FALSE,TRUE,[],FALSE,TRUE,1
4236200699741338.jpg,TRUE,TRUE,['SAD'],FALSE,TRUE,1
4252961321398609.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4255694091125332.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
4258689107492497.jpg,FALSE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
4267386419956099.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
4272113999483341.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4274692165892191.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4285053391522735.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4290076901020384.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4292803000747774.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4297865010245131.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
4297867903578175.jpg,TRUE,TRUE,['HAPPY'],TRUE,TRUE,2
4304087546289544.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD', 'FEAR']",TRUE,TRUE,2
4304232316275067.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD', 'FEAR']",TRUE,TRUE,2
4304436882917719.jpg,FALSE,TRUE,[],FALSE,TRUE,1
4307081172653290.jpg,FALSE,TRUE,[],FALSE,TRUE,1
4311877495510549.jpg,TRUE,TRUE,"['HAPPY', 'DISGUSTED', 'CALM']",TRUE,TRUE,2
4316068245087916.jpg,FALSE,TRUE,[],FALSE,TRUE,1
4327741193966491.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4328026433892097.jpg,TRUE,TRUE,['CALM'],TRUE,TRUE,2
4331210730240334.jpg,FALSE,TRUE,[],TRUE,FALSE,2
4345423818819025.jpg,FALSE,TRUE,[],FALSE,TRUE,1
4350642724963801.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4353435501351190.jpg,TRUE,TRUE,['SAD'],TRUE,TRUE,2
4356262274401846.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
4366471020047638.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4369461599748580.jpg,FALSE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
4375321135829293.jpg,FALSE,TRUE,[],TRUE,FALSE,1
4378246862203387.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
4386513331376740.jpg,FALSE,TRUE,[],TRUE,FALSE,1
4391537254207681.jpg,FALSE,TRUE,['CALM'],TRUE,FALSE,1
4392727257425572.jpg,TRUE,TRUE,"['HAPPY', 'CALM', 'SAD']",TRUE,TRUE,2
4392749124090052.jpg,TRUE,TRUE,"['HAPPY', 'CALM']",TRUE,FALSE,2
4396950036999736.jpg,FALSE,TRUE,['SAD'],TRUE,TRUE,2
4404770032884403.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4407230449305028.jpg,FALSE,TRUE,[],TRUE,TRUE,2
4409779025716837.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4414963975198342.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4415429398531003.jpg,FALSE,TRUE,['HAPPY'],TRUE,FALSE,1
4423306401030766.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
4423642257663847.jpg,FALSE,TRUE,[],TRUE,FALSE,1
4428563930505013.jpg,FALSE,TRUE,[],TRUE,TRUE,2
4431028653591874.jpg,FALSE,TRUE,[],FALSE,TRUE,1
4434295323265207.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4444058548955551.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
4447852005242872.jpg,FALSE,TRUE,['SAD'],TRUE,FALSE,2
4458045037556902.jpg,FALSE,TRUE,"['HAPPY', 'CALM']",TRUE,TRUE,2
4468292083198864.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4473220002706072.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4478572365504169.jpg,FALSE,TRUE,['HAPPY'],FALSE,TRUE,1
4486541588040580.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4489313001096772.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,2
4491882127506526.jpg,FALSE,TRUE,[],TRUE,FALSE,1
4494763743885031.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4500301193331286.jpg,TRUE,TRUE,"['CALM', 'SAD']",TRUE,TRUE,2
4508637899164282.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4515407151820690.jpg,FALSE,TRUE,['SAD'],TRUE,FALSE,2
4523691710992234.jpg,FALSE,TRUE,[],TRUE,FALSE,2
4526356400725765.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4540565609304844.jpg,FALSE,TRUE,[],TRUE,FALSE,1
4542623349144940.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4542628602477748.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4549942535079688.jpg,TRUE,TRUE,['CALM'],TRUE,FALSE,1
4551349351559803.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4555132894514782.jpg,FALSE,TRUE,"['FEAR', 'SAD']",TRUE,TRUE,2
4558318890862849.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4561256023902469.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4561923670502371.jpg,FALSE,TRUE,"['HAPPY', 'CALM', 'SAD', 'FEAR']",TRUE,TRUE,2
4576798599014878.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
4579967725364632.jpg,TRUE,TRUE,[],TRUE,TRUE,2
4586192454742159.jpg,FALSE,TRUE,['SAD'],TRUE,TRUE,2
4595684033793001.jpg,FALSE,TRUE,['CALM'],TRUE,TRUE,2
4601486913212713.jpg,FALSE,FALSE,[],FALSE,FALSE,0
4604481719579899.jpg,FALSE,TRUE,['CALM'],FALSE,TRUE,1
